datetime,temp,cond,ph,do
2017-01-01 00:00,0.72,310.5,8.31,NULL
2017-01-01 00:15,0.68,310.6,8.31,10.86
2017-01-01 00:30,0.64,310.6,8.31,10.87
2017-01-01 00:45,0.61,310.6,8.31,10.87
2017-01-01 01:00,0.58,310.7,8.31,10.89
2017-01-01 01:15,0.56,310.6,8.31,10.89
2017-01-01 01:30,0.53,310.7,8.31,10.89
2017-01-01 01:45,0.51,310.8,8.31,10.9
2017-01-01 02:00,0.49,310.8,8.3,10.9
2017-01-01 02:15,0.48,310.8,8.31,10.9
2017-01-01 02:30,0.48,310.8,8.31,10.91
2017-01-01 02:45,0.49,310.8,8.31,10.9
2017-01-01 03:00,0.48,310.8,8.31,10.9
2017-01-01 03:15,0.5,310.8,8.31,10.89
2017-01-01 03:30,0.5,310.8,8.31,10.89
2017-01-01 03:45,0.52,310.6,8.31,10.88
2017-01-01 04:00,0.53,310.6,8.31,10.87
2017-01-01 04:15,0.55,310.6,8.3,10.86
2017-01-01 04:30,0.58,310.5,8.3,10.86
2017-01-01 04:45,0.59,310.5,8.31,10.84
2017-01-01 05:00,0.62,310.4,8.31,10.83
2017-01-01 05:15,0.64,310.3,8.3,10.82
2017-01-01 05:30,0.65,310.3,8.3,10.82
2017-01-01 05:45,0.68,310.3,8.3,10.81
2017-01-01 06:00,0.7,310.3,8.3,10.8
2017-01-01 06:15,0.73,310.2,8.3,10.79
2017-01-01 06:30,0.75,310.1,8.3,10.78
2017-01-01 06:45,0.8,309.9,8.3,10.77
2017-01-01 07:00,0.87,310,8.3,10.75
2017-01-01 07:15,0.96,310,8.3,10.73
2017-01-01 07:30,1.03,309.8,8.29,10.7
2017-01-01 07:45,1.08,309.6,8.3,10.69
2017-01-01 08:00,1.15,309.4,8.3,10.7
2017-01-01 08:15,1.2,309.2,8.31,10.76
2017-01-01 08:30,1.25,308.7,8.33,10.82
2017-01-01 08:45,1.31,308,8.35,10.94
2017-01-01 09:00,1.39,307.1,8.38,11.05
2017-01-01 09:15,1.49,306.9,8.4,11.1
2017-01-01 09:30,1.6,306.3,8.43,11.11
2017-01-01 09:45,1.72,305.8,8.45,11.17
2017-01-01 10:00,1.85,304.9,8.47,11.16
2017-01-01 10:15,1.96,304,8.5,11.18
2017-01-01 10:30,2.09,303.7,8.51,11.12
2017-01-01 10:45,2.2,303.1,8.52,11.1
2017-01-01 11:00,2.29,302.7,8.53,11.08
2017-01-01 11:15,2.39,302.4,8.54,11.07
2017-01-01 11:30,2.48,302.1,8.55,10.99
2017-01-01 11:45,2.58,301.7,8.56,11
2017-01-01 12:00,2.69,301.2,8.57,11.05
2017-01-01 12:15,2.8,300.9,8.59,11.1
2017-01-01 12:30,2.9,300.4,8.6,11.1
2017-01-01 12:45,2.98,300.1,8.61,11.07
2017-01-01 13:00,3.08,299.7,8.61,11.04
2017-01-01 13:15,3.16,299.4,8.62,11.03
2017-01-01 13:30,3.26,298.9,8.63,11.04
2017-01-01 13:45,3.37,298.7,8.63,11.04
2017-01-01 14:00,3.42,299,8.63,10.98
2017-01-01 14:15,3.45,298.9,8.64,10.97
2017-01-01 14:30,3.5,298.7,8.64,11
2017-01-01 14:45,3.54,298.6,8.64,11
2017-01-01 15:00,3.53,298.8,8.64,10.91
2017-01-01 15:15,3.53,299.1,8.62,10.77
2017-01-01 15:30,3.52,300,8.6,10.6
2017-01-01 15:45,3.49,300.8,8.57,10.51
2017-01-01 16:00,3.46,301.6,8.54,10.43
2017-01-01 16:15,3.39,302.5,8.51,10.39
2017-01-01 16:30,3.32,303,8.48,10.31
2017-01-01 16:45,3.26,303.9,8.45,10.22
2017-01-01 17:00,3.2,304.9,8.41,10.13
2017-01-01 17:15,3.13,305.7,8.38,10.08
2017-01-01 17:30,3.04,306.2,8.36,10.06
2017-01-01 17:45,2.96,306.7,8.34,10.06
2017-01-01 18:00,2.9,307.1,8.32,10.07
2017-01-01 18:15,2.84,307.3,8.31,10.09
2017-01-01 18:30,2.7,307.2,8.31,10.1
2017-01-01 18:45,2.69,307,8.3,10.13
2017-01-01 19:00,2.72,307.1,8.3,10.14
2017-01-01 19:15,2.68,307.2,8.3,10.15
2017-01-01 19:30,2.65,307.2,8.29,10.15
2017-01-01 19:45,2.53,306.7,8.29,10.17
2017-01-01 20:00,2.49,306.7,8.29,10.2
2017-01-01 20:15,2.33,306.3,8.29,10.22
2017-01-01 20:30,2.23,305.8,8.29,10.25
2017-01-01 20:45,2.21,305.6,8.29,10.28
2017-01-01 21:00,2.22,305.3,8.29,10.29
2017-01-01 21:15,2.23,305.3,8.29,10.29
2017-01-01 21:30,2.24,305.4,8.29,10.29
2017-01-01 21:45,2.24,305.6,8.29,10.28
2017-01-01 22:00,2.24,305.6,8.29,10.28
2017-01-01 22:15,2.2,305.6,8.29,10.29
2017-01-01 22:30,2.17,305.7,8.29,10.28
2017-01-01 22:45,2.18,305.8,8.29,10.29
2017-01-01 23:00,2.15,305.9,8.29,10.29
2017-01-01 23:15,2.11,305.8,8.29,10.29
2017-01-01 23:30,1.98,305.5,8.29,10.3
2017-01-01 23:45,1.9,305,8.29,10.34
2017-01-02 00:00,1.87,305.1,8.29,10.36
2017-01-02 00:15,1.8,304.6,8.29,10.38
2017-01-02 00:30,1.84,304.7,8.29,10.4
2017-01-02 00:45,1.89,304.8,8.29,10.39
2017-01-02 01:00,1.9,304.9,8.29,10.39
2017-01-02 01:15,1.93,305.2,8.29,10.39
2017-01-02 01:30,1.95,305.5,8.3,10.38
2017-01-02 01:45,1.99,305.9,8.29,10.36
2017-01-02 02:00,2.03,306.2,8.29,10.36
2017-01-02 02:15,2.03,306.4,8.29,10.35
2017-01-02 02:30,2.02,306.5,8.29,10.35
2017-01-02 02:45,2.03,306.9,8.29,10.35
2017-01-02 03:00,2.02,307,8.29,10.36
2017-01-02 03:15,2.05,307.2,8.29,10.36
2017-01-02 03:30,2.07,307.5,8.29,10.35
2017-01-02 03:45,2.07,307.6,8.29,10.36
2017-01-02 04:00,2.07,307.7,8.29,10.36
2017-01-02 04:15,2.07,307.8,8.29,10.37
2017-01-02 04:30,2.09,307.9,8.29,10.36
2017-01-02 04:45,2.1,308.1,8.29,10.35
2017-01-02 05:00,2.1,308,8.29,10.34
2017-01-02 05:15,2.1,308,8.29,10.34
2017-01-02 05:30,2.1,308.1,8.29,10.35
2017-01-02 05:45,2.11,307.9,8.29,10.34
2017-01-02 06:00,2.13,308.1,8.29,10.35
2017-01-02 06:15,2.13,308,8.29,10.35
2017-01-02 06:30,2.1,308.1,8.29,10.35
2017-01-02 06:45,2.08,308.2,8.29,10.36
2017-01-02 07:00,2.04,308.2,8.29,10.38
2017-01-02 07:15,2.02,308.3,8.29,10.39
2017-01-02 07:30,1.99,308.4,8.29,10.4
2017-01-02 07:45,1.94,308.4,8.29,10.41
2017-01-02 08:00,1.88,308.7,8.28,10.46
2017-01-02 08:15,1.85,308.4,8.3,10.53
2017-01-02 08:30,1.82,308.2,8.32,10.63
2017-01-02 08:45,1.84,307.8,8.34,10.79
2017-01-02 09:00,1.86,307,8.37,10.92
2017-01-02 09:15,1.9,306.4,8.4,11
2017-01-02 09:30,1.97,305.7,8.44,11.13
2017-01-02 09:45,2.04,304.7,8.47,11.2
2017-01-02 10:00,2.11,304,8.49,11.22
2017-01-02 10:15,2.18,303.5,8.52,11.23
2017-01-02 10:30,2.24,302.6,8.54,11.26
2017-01-02 10:45,2.3,302.1,8.55,11.27
2017-01-02 11:00,2.37,301.7,8.57,11.26
2017-01-02 11:15,2.44,301.2,8.58,11.22
2017-01-02 11:30,2.51,300.7,8.59,11.21
2017-01-02 11:45,2.58,300.6,8.59,11.22
2017-01-02 12:00,2.68,300,8.61,11.29
2017-01-02 12:15,2.8,299.6,8.62,11.33
2017-01-02 12:30,2.84,299.3,8.64,11.34
2017-01-02 12:45,2.89,298.8,8.65,11.35
2017-01-02 13:00,2.96,298.5,8.65,11.31
2017-01-02 13:15,2.99,298.5,8.66,11.3
2017-01-02 13:30,3.02,298.2,8.66,11.27
2017-01-02 13:45,3.04,298.1,8.66,11.23
2017-01-02 14:00,3.02,298.5,8.65,11.2
2017-01-02 14:15,3.01,298.9,8.64,11.13
2017-01-02 14:30,2.96,299.3,8.63,11.08
2017-01-02 14:45,2.91,299.7,8.62,11.02
2017-01-02 15:00,2.87,300.2,8.6,10.95
2017-01-02 15:15,2.84,300.9,8.59,10.91
2017-01-02 15:30,2.81,301.3,8.57,10.88
2017-01-02 15:45,2.76,301.9,8.56,10.85
2017-01-02 16:00,2.73,302.5,8.53,10.76
2017-01-02 16:15,2.71,303.3,8.5,10.64
2017-01-02 16:30,2.68,304.1,8.47,10.54
2017-01-02 16:45,2.64,305.1,8.44,10.45
2017-01-02 17:00,2.6,305.8,8.41,10.4
2017-01-02 17:15,2.57,306.6,8.38,10.34
2017-01-02 17:30,2.53,307.4,8.36,10.33
2017-01-02 17:45,2.48,307.9,8.34,10.32
2017-01-02 18:00,2.41,308.5,8.32,10.33
2017-01-02 18:15,2.32,308.7,8.31,10.35
2017-01-02 18:30,2.22,309,8.3,10.37
2017-01-02 18:45,2.11,309.2,8.3,10.4
2017-01-02 19:00,2.02,309.3,8.3,10.44
2017-01-02 19:15,1.94,309.6,8.3,10.47
2017-01-02 19:30,1.85,309.4,8.29,10.5
2017-01-02 19:45,1.82,309.5,8.29,10.52
2017-01-02 20:00,1.79,309.4,8.29,10.53
2017-01-02 20:15,1.78,309.5,8.29,10.54
2017-01-02 20:30,1.76,309.5,8.29,10.55
2017-01-02 20:45,1.76,309.4,8.29,10.55
2017-01-02 21:00,1.76,309.3,8.3,10.55
2017-01-02 21:15,1.78,309.3,8.29,10.55
2017-01-02 21:30,1.78,309.2,8.29,10.55
2017-01-02 21:45,1.77,309.3,8.29,10.54
2017-01-02 22:00,1.77,309.2,8.29,10.54
2017-01-02 22:15,1.78,309.1,8.29,10.55
2017-01-02 22:30,1.79,309.1,8.29,10.55
2017-01-02 22:45,1.8,309,8.29,10.54
2017-01-02 23:00,1.82,309.1,8.29,10.55
2017-01-02 23:15,1.83,309.1,8.29,10.54
2017-01-02 23:30,1.82,309.1,8.29,10.54
2017-01-02 23:45,1.84,309.1,8.29,10.53
2017-01-03 00:00,1.84,308.9,8.29,10.54
2017-01-03 00:15,1.84,308.9,8.28,10.53
2017-01-03 00:30,1.82,309.1,8.29,10.53
2017-01-03 00:45,1.8,309,8.29,10.54
2017-01-03 01:00,1.79,309.1,8.29,10.55
2017-01-03 01:15,1.76,309.1,8.29,10.56
2017-01-03 01:30,1.74,309,8.29,10.57
2017-01-03 01:45,1.72,309.2,8.29,10.58
2017-01-03 02:00,1.69,309.2,8.29,10.58
2017-01-03 02:15,1.66,309.2,8.28,10.59
2017-01-03 02:30,1.62,309.4,8.29,10.61
2017-01-03 02:45,1.58,309.3,8.29,10.61
2017-01-03 03:00,1.54,309.5,8.29,10.63
2017-01-03 03:15,1.48,309.5,8.28,10.66
2017-01-03 03:30,1.45,309.6,8.29,10.67
2017-01-03 03:45,1.42,309.5,8.29,10.68
2017-01-03 04:00,1.38,309.5,8.29,10.69
2017-01-03 04:15,1.37,309.4,8.29,10.7
2017-01-03 04:30,1.36,309.4,8.29,10.7
2017-01-03 04:45,1.34,309.5,8.29,10.71
2017-01-03 05:00,1.34,309.5,8.29,10.71
2017-01-03 05:15,1.35,309.5,8.29,10.7
2017-01-03 05:30,1.37,309.4,8.29,10.71
2017-01-03 05:45,1.38,309.3,8.29,10.71
2017-01-03 06:00,1.41,309.3,8.29,10.69
2017-01-03 06:15,1.44,309.3,8.29,10.68
2017-01-03 06:30,1.47,309.2,8.29,10.69
2017-01-03 06:45,1.49,309.1,8.29,10.68
2017-01-03 07:00,1.51,309.2,8.29,10.66
2017-01-03 07:15,1.53,309,8.29,10.65
2017-01-03 07:30,1.56,308.8,8.29,10.64
2017-01-03 07:45,1.59,308.7,8.29,10.65
2017-01-03 08:00,1.62,308.5,8.29,10.65
2017-01-03 08:15,1.66,308.4,8.3,10.71
2017-01-03 08:30,1.71,308.1,8.32,10.78
2017-01-03 08:45,1.75,307.8,8.33,10.81
2017-01-03 09:00,1.81,307.2,8.36,10.93
2017-01-03 09:15,1.87,306.6,8.39,11.08
2017-01-03 09:30,1.93,305.7,8.42,11.15
2017-01-03 09:45,2,305.1,8.44,11.17
2017-01-03 10:00,2.08,304.6,8.47,11.25
2017-01-03 10:15,2.17,303.8,8.5,11.3
2017-01-03 10:30,2.25,303.2,8.52,11.33
2017-01-03 10:45,2.33,302.5,8.54,11.33
2017-01-03 11:00,2.42,301.9,8.56,11.38
2017-01-03 11:15,2.51,301.4,8.57,11.33
2017-01-03 11:30,2.58,300.9,8.59,11.32
2017-01-03 11:45,2.65,300.3,8.6,11.32
2017-01-03 12:00,2.69,299.9,8.61,11.3
2017-01-03 12:15,2.73,299.7,8.61,11.25
2017-01-03 12:30,2.75,299.6,8.61,11.2
2017-01-03 12:45,2.72,299.6,8.61,11.16
2017-01-03 13:00,2.75,299.6,8.6,11.14
2017-01-03 13:15,2.76,299.7,8.59,11.04
2017-01-03 13:30,2.72,299.8,8.59,11.03
2017-01-03 13:45,2.72,299.9,8.58,11.03
2017-01-03 14:00,2.7,300.2,8.57,10.98
2017-01-03 14:15,2.73,300.3,8.55,10.98
2017-01-03 14:30,2.76,300.7,8.54,10.91
2017-01-03 14:45,2.77,301.1,8.53,10.88
2017-01-03 15:00,2.79,301.3,8.52,10.88
2017-01-03 15:15,2.79,301.7,8.51,10.81
2017-01-03 15:30,2.8,302.3,8.5,10.76
2017-01-03 15:45,2.78,302.6,8.48,10.67
2017-01-03 16:00,2.71,303.1,8.46,10.6
2017-01-03 16:15,2.64,303.7,8.43,10.54
2017-01-03 16:30,2.61,304,8.41,10.48
2017-01-03 16:45,2.6,304.8,8.38,10.43
2017-01-03 17:00,2.55,305.5,8.37,10.4
2017-01-03 17:15,2.52,305.7,8.35,10.37
2017-01-03 17:30,2.45,305.8,8.33,10.36
2017-01-03 17:45,2.37,305.9,8.32,10.38
2017-01-03 18:00,2.32,305.8,8.31,10.39
2017-01-03 18:15,2.3,305.9,8.31,10.39
2017-01-03 18:30,2.3,306,8.3,10.41
2017-01-03 18:45,2.34,306.2,8.3,10.41
2017-01-03 19:00,2.37,306.5,8.3,10.39
2017-01-03 19:15,2.38,306.8,8.29,10.39
2017-01-03 19:30,2.39,307,8.29,10.39
2017-01-03 19:45,2.4,307.1,8.29,10.39
2017-01-03 20:00,2.35,307,8.29,10.38
2017-01-03 20:15,2.42,307.3,8.29,10.38
2017-01-03 20:30,2.4,307.4,8.29,10.37
2017-01-03 20:45,2.32,307.2,8.29,10.37
2017-01-03 21:00,2.31,307.2,8.29,10.37
2017-01-03 21:15,2.33,307,8.29,10.38
2017-01-03 21:30,2.33,306.9,8.29,10.4
2017-01-03 21:45,2.29,306.6,8.29,10.4
2017-01-03 22:00,2.24,306.1,8.29,10.41
2017-01-03 22:15,2.25,306,8.29,10.42
2017-01-03 22:30,2.21,306.2,8.29,10.42
2017-01-03 22:45,2.26,306,8.29,10.42
2017-01-03 23:00,2.27,305.5,8.29,10.42
2017-01-03 23:15,2.2,305.9,8.29,10.41
2017-01-03 23:30,2.25,305.7,8.29,10.41
2017-01-03 23:45,2.28,305.7,8.29,10.41
2017-01-04 00:00,2.31,305.9,8.28,10.41
2017-01-04 00:15,2.29,305.9,8.29,10.4
2017-01-04 00:30,2.29,305.9,8.29,10.39
2017-01-04 00:45,2.28,305.9,8.29,10.39
2017-01-04 01:00,2.28,306,8.28,10.38
2017-01-04 01:15,2.33,305.9,8.28,10.38
2017-01-04 01:30,2.31,306,8.28,10.38
2017-01-04 01:45,2.28,306,8.28,10.38
2017-01-04 02:00,2.26,305.8,8.28,10.38
2017-01-04 02:15,2.26,305.5,8.28,10.39
2017-01-04 02:30,2.27,305.6,8.28,10.39
2017-01-04 02:45,2.25,305.5,8.28,10.38
2017-01-04 03:00,2.22,305.4,8.28,10.38
2017-01-04 03:15,2.18,305.2,8.28,10.4
2017-01-04 03:30,2.13,304.8,8.28,10.4
2017-01-04 03:45,2.1,304.6,8.28,10.41
2017-01-04 04:00,2.06,304.4,8.28,10.42
2017-01-04 04:15,2.02,304.2,8.29,10.43
2017-01-04 04:30,1.97,303.8,8.29,10.43
2017-01-04 04:45,1.9,303.7,8.28,10.44
2017-01-04 05:00,1.85,303.3,8.28,10.46
2017-01-04 05:15,1.8,303.1,8.29,10.47
2017-01-04 05:30,1.79,303,8.28,10.48
2017-01-04 05:45,1.77,302.9,8.28,10.48
2017-01-04 06:00,1.72,302.7,8.29,10.49
2017-01-04 06:15,1.67,302.5,8.29,10.5
2017-01-04 06:30,1.61,302.3,8.29,10.51
2017-01-04 06:45,1.57,302,8.29,10.53
2017-01-04 07:00,1.54,301.9,8.29,10.54
2017-01-04 07:15,1.46,301.9,8.29,10.54
2017-01-04 07:30,1.37,300.9,8.29,10.58
2017-01-04 07:45,1.32,300.7,8.29,10.61
2017-01-04 08:00,1.3,300.5,8.29,10.62
2017-01-04 08:15,1.26,300.1,8.3,10.66
2017-01-04 08:30,1.21,299.8,8.3,10.7
2017-01-04 08:45,1.24,299.6,8.32,10.77
2017-01-04 09:00,1.25,299.4,8.33,10.82
2017-01-04 09:15,1.27,299.2,8.34,10.84
2017-01-04 09:30,1.35,299,8.36,10.91
2017-01-04 09:45,1.37,298.9,8.38,10.94
2017-01-04 10:00,1.34,298.6,8.39,10.97
2017-01-04 10:15,1.38,298.1,8.41,11.05
2017-01-04 10:30,1.42,297.8,8.43,11.1
2017-01-04 10:45,1.47,297.6,8.45,11.11
2017-01-04 11:00,1.41,297,8.46,11.13
2017-01-04 11:15,1.36,296.5,8.47,11.11
2017-01-04 11:30,1.32,296.2,8.47,11.11
2017-01-04 11:45,1.3,296,8.47,11.09
2017-01-04 12:00,1.28,295.4,8.48,11.14
2017-01-04 12:15,1.32,294.9,8.49,11.18
2017-01-04 12:30,1.25,294.5,8.49,11.2
2017-01-04 12:45,1.28,293.6,8.5,11.25
2017-01-04 13:00,1.17,293.7,8.5,11.29
2017-01-04 13:15,1.18,293.9,8.52,11.39
2017-01-04 13:30,1.35,294.3,8.52,11.32
2017-01-04 13:45,1.48,295.1,8.52,11.24
2017-01-04 14:00,1.51,295.3,8.53,11.2
2017-01-04 14:15,1.57,295.6,8.53,11.21
2017-01-04 14:30,1.56,295.6,8.53,11.16
2017-01-04 14:45,1.59,296,8.53,11.14
2017-01-04 15:00,1.62,296.3,8.52,11.09
2017-01-04 15:15,1.63,296.9,8.5,10.94
2017-01-04 15:30,1.63,297.6,8.47,10.79
2017-01-04 15:45,1.55,297.9,8.45,10.72
2017-01-04 16:00,1.48,298.2,8.43,10.73
2017-01-04 16:15,1.47,298.6,8.41,10.75
2017-01-04 16:30,1.47,298.9,8.4,10.77
2017-01-04 16:45,1.45,299.1,8.39,10.74
2017-01-04 17:00,1.48,299.5,8.37,10.66
2017-01-04 17:15,1.4,299.6,8.35,10.6
2017-01-04 17:30,1.42,300.1,8.34,10.58
2017-01-04 17:45,1.34,300.2,8.32,10.57
2017-01-04 18:00,1.31,299.9,8.31,10.58
2017-01-04 18:15,1.3,300.2,8.31,10.58
2017-01-04 18:30,1.27,300.5,8.31,10.59
2017-01-04 18:45,1.25,300.7,8.29,10.61
2017-01-04 19:00,1.29,301,8.3,10.61
2017-01-04 19:15,1.31,301.2,8.3,10.62
2017-01-04 19:30,1.39,301.8,8.3,10.61
2017-01-04 19:45,1.45,302.1,8.3,10.59
2017-01-04 20:00,1.52,302.6,8.3,10.55
2017-01-04 20:15,1.53,302.9,8.3,10.54
2017-01-04 20:30,1.56,303.4,8.29,10.54
2017-01-04 20:45,1.53,303.9,8.3,10.53
2017-01-04 21:00,1.51,303.9,8.3,10.52
2017-01-04 21:15,1.5,303.9,8.3,10.55
2017-01-04 21:30,1.47,304,8.29,10.56
2017-01-04 21:45,1.44,304,8.29,10.55
2017-01-04 22:00,1.37,303.9,8.29,10.59
2017-01-04 22:15,1.37,303.7,8.29,10.6
2017-01-04 22:30,1.41,304.1,8.29,10.6
2017-01-04 22:45,1.49,304.3,8.29,10.58
2017-01-04 23:00,1.54,304.7,8.29,10.58
2017-01-04 23:15,1.58,305.1,8.29,10.56
2017-01-04 23:30,1.62,305.5,8.29,10.55
2017-01-04 23:45,1.62,305.9,8.29,10.53
2017-01-05 00:00,1.64,306.2,8.29,10.55
2017-01-05 00:15,1.68,306.6,8.29,10.53
2017-01-05 00:30,1.7,307,8.29,10.53
2017-01-05 00:45,1.73,307.3,8.29,10.52
2017-01-05 01:00,1.74,307.5,8.29,10.5
2017-01-05 01:15,1.77,307.7,8.29,10.51
2017-01-05 01:30,1.78,307.9,8.29,10.5
2017-01-05 01:45,1.78,308,8.29,10.5
2017-01-05 02:00,1.81,308.1,8.29,10.5
2017-01-05 02:15,1.81,308.1,8.29,10.49
2017-01-05 02:30,1.82,308.3,8.29,10.5
2017-01-05 02:45,1.82,307.8,8.29,10.5
2017-01-05 03:00,1.82,308.3,8.29,10.51
2017-01-05 03:15,1.82,308.2,8.29,10.51
2017-01-05 03:30,1.81,308.3,8.29,10.52
2017-01-05 03:45,1.78,308.3,8.29,10.52
2017-01-05 04:00,1.76,308.4,8.29,10.52
2017-01-05 04:15,1.74,308.4,8.29,10.53
2017-01-05 04:30,1.72,308.3,8.29,10.54
2017-01-05 04:45,1.71,308.5,8.29,10.55
2017-01-05 05:00,1.68,308.5,8.29,10.55
2017-01-05 05:15,1.67,308.5,8.29,10.56
2017-01-05 05:30,1.64,308.8,8.29,10.56
2017-01-05 05:45,1.61,308.8,8.29,10.56
2017-01-05 06:00,1.6,308.7,8.29,10.58
2017-01-05 06:15,1.58,308.6,8.29,10.58
2017-01-05 06:30,1.56,308.9,8.3,10.58
2017-01-05 06:45,1.54,308.9,8.29,10.59
2017-01-05 07:00,1.51,308.8,8.29,10.6
2017-01-05 07:15,1.48,308.8,8.29,10.62
2017-01-05 07:30,1.43,308.7,8.3,10.64
2017-01-05 07:45,1.41,308.4,8.3,10.64
2017-01-05 08:00,1.37,308.9,8.3,10.68
2017-01-05 08:15,1.31,308.9,8.31,10.75
2017-01-05 08:30,1.25,308.6,8.32,10.85
2017-01-05 08:45,1.21,308.2,8.35,11
2017-01-05 09:00,1.18,307.7,8.38,11.17
2017-01-05 09:15,1.19,307.3,8.42,11.31
2017-01-05 09:30,1.19,307.3,8.45,11.36
2017-01-05 09:45,1.19,306.5,8.47,11.4
2017-01-05 10:00,1.22,305.6,8.48,11.43
2017-01-05 10:15,1.28,305.1,8.5,11.48
2017-01-05 10:30,1.33,305,8.51,11.48
2017-01-05 10:45,1.39,304.5,8.53,11.5
2017-01-05 11:00,1.45,304.2,8.54,11.51
2017-01-05 11:15,1.54,303.9,8.55,11.51
2017-01-05 11:30,1.63,303.2,8.56,11.53
2017-01-05 11:45,1.74,302.8,8.58,11.52
2017-01-05 12:00,1.83,302.3,8.58,11.46
2017-01-05 12:15,1.92,302.3,8.59,11.44
2017-01-05 12:30,2.02,301.2,8.6,11.43
2017-01-05 12:45,2.12,301.6,8.6,11.4
2017-01-05 13:00,2.18,302,8.6,11.34
2017-01-05 13:15,2.23,300.8,8.6,11.3
2017-01-05 13:30,2.27,301.3,8.6,11.27
2017-01-05 13:45,2.31,301.7,8.6,11.23
2017-01-05 14:00,2.3,301.1,8.59,11.17
2017-01-05 14:15,2.32,301.4,8.58,11.11
2017-01-05 14:30,2.32,301.7,8.57,11.08
2017-01-05 14:45,2.26,302.1,8.56,11.04
2017-01-05 15:00,2.2,302.8,8.54,11
2017-01-05 15:15,2.18,303.3,8.53,10.94
2017-01-05 15:30,2.1,304.3,8.51,10.9
2017-01-05 15:45,2.03,304.1,8.49,10.88
2017-01-05 16:00,1.92,304.9,8.46,10.83
2017-01-05 16:15,1.79,305.8,8.43,10.79
2017-01-05 16:30,1.64,306.7,8.42,10.78
2017-01-05 16:45,1.5,307.1,8.4,10.79
2017-01-05 17:00,1.37,307.6,8.38,10.78
2017-01-05 17:15,1.25,308.2,8.36,10.77
2017-01-05 17:30,1.13,309,8.35,10.75
2017-01-05 17:45,1,309.7,8.33,10.77
2017-01-05 18:00,0.88,311,8.32,10.8
2017-01-05 18:15,0.75,311.3,8.31,10.84
2017-01-05 18:30,0.65,312.1,8.31,10.88
2017-01-05 18:45,0.55,311.7,8.31,10.92
2017-01-05 19:00,0.46,311.8,8.3,10.95
2017-01-05 19:15,0.37,311.3,8.3,10.99
2017-01-05 19:30,0.28,311.5,8.3,11.01
2017-01-05 19:45,0.19,311.7,8.3,11.05
2017-01-05 20:00,0.12,311.7,8.3,11.07
2017-01-05 20:15,0.05,311.7,8.3,11.09
2017-01-05 20:30,-0.01,311.9,8.3,11.12
2017-01-05 20:45,-0.03,308.9,8.3,11.13
2017-01-05 21:00,-0.01,305.4,8.3,11.16
2017-01-05 21:15,-0.01,306.6,8.3,11.16
2017-01-05 21:30,-0.01,306.5,8.3,11.17
2017-01-05 21:45,-0.01,307.6,8.3,11.19
2017-01-05 22:00,-0.01,308.5,8.3,11.19
2017-01-05 22:15,-0.01,306.5,8.3,11.19
2017-01-05 22:30,-0.01,305.7,8.3,11.21
2017-01-05 22:45,-0.01,305.9,8.3,11.21
2017-01-05 23:00,-0.01,306.7,8.29,11.21
2017-01-05 23:15,-0.01,306.5,8.29,11.22
2017-01-05 23:30,-0.01,305.9,8.29,11.22
2017-01-05 23:45,-0.01,306.4,8.29,11.22
2017-01-06 00:00,-0.01,306.6,8.29,11.22
2017-01-06 00:15,-0.01,306.9,8.29,11.22
2017-01-06 00:30,-0.01,307.1,8.29,11.22
2017-01-06 00:45,-0.01,307.6,8.29,11.22
2017-01-06 01:00,-0.01,307.8,8.61,11.22
2017-01-06 01:15,-0.01,308,8.65,11.22
2017-01-06 01:30,-0.01,308.4,8.69,11.21
2017-01-06 01:45,-0.01,309.1,8.72,11.21
2017-01-06 02:00,-0.01,309.5,8.73,11.2
2017-01-06 02:15,-0.01,309.7,8.74,11.2
2017-01-06 02:30,-0.01,310.1,8.74,11.19
2017-01-06 02:45,-0.01,310.5,8.75,11.19
2017-01-06 03:00,-0.01,311.1,8.75,11.18
2017-01-06 03:15,-0.01,312,8.75,11.19
2017-01-06 03:30,-0.01,313.9,8.75,11.18
2017-01-06 03:45,-0.01,315,8.75,11.17
2017-01-06 04:00,-0.01,314.6,8.75,11.17
2017-01-06 04:15,-0.01,314.2,8.75,11.18
2017-01-06 04:30,-0.01,313.9,8.75,11.18
2017-01-06 04:45,-0.01,314.4,8.78,11.18
2017-01-06 05:00,-0.01,314.5,8.89,11.18
2017-01-06 05:15,-0.01,314.9,8.89,11.16
2017-01-06 05:30,-0.01,316.4,8.89,11.17
2017-01-06 05:45,-0.01,316.7,8.89,11.17
2017-01-06 06:00,-0.01,316.1,8.89,11.16
2017-01-06 06:15,-0.01,316.8,8.89,11.16
2017-01-06 06:30,-0.01,315.4,8.91,11.16
2017-01-06 06:45,-0.01,315.5,8.91,11.15
2017-01-06 07:00,-0.01,315.3,8.91,11.15
2017-01-06 07:15,-0.01,315.4,8.91,11.15
2017-01-06 07:30,-0.01,315.3,8.91,11.15
2017-01-06 07:45,0,315.3,8.9,11.15
2017-01-06 08:00,0,315.2,8.9,11.15
2017-01-06 08:15,0,315.4,8.9,11.17
2017-01-06 08:30,0,315.3,8.91,11.16
2017-01-06 08:45,0,315.3,8.92,11.23
2017-01-06 09:00,0,315.3,8.92,11.27
2017-01-06 09:15,0,314.8,8.94,11.34
2017-01-06 09:30,0,314.4,8.96,11.42
2017-01-06 09:45,0,314.3,8.99,11.52
2017-01-06 10:00,0.01,313.5,9.01,11.53
